Latitude, Longitude
37.7965135024, -122.4045597014
37.7794588999, -122.4025325996
37.7432337002, -122.4733793007
37.7253122066, -122.4344403148
37.7896298979, -122.4119913985
37.7203606990, -122.4379509014
37.7827855990, -122.3930964989
37.7478468985, -122.4183115994
37.7914801025, -122.4042663013
37.7513999984, -122.4332389978
37.7607513972, -122.4363838990
37.7819822998, -122.4841991977
37.7914546997, -122.3909296987
37.7830296018, -122.4610223023
37.7662459974, -122.4289386009
37.7815839973, -122.3885246010
37.7705892985, -122.4225423985
37.7826587026, -122.4122636986
37.7512863007, -122.4317803008
37.7512963981, -122.4317813010
37.7513048974, -122.4317821001
37.7513151009, -122.4317831003
37.7513244998, -122.4317840000
37.7575184022, -122.4210695026
37.7575310980, -122.4210706984
37.7636553020, -122.4768068006
37.7889876989, -122.4202869010
37.7765173995, -122.3973869995
37.7795908981, -122.4103239977
37.7908245985, -122.4225840007
37.7766951014, -122.4151479003
37.7964148977, -122.4051003006
37.7935723987, -122.3954834972
37.7935801995, -122.3954931979
37.7935857986, -122.3955001996
37.7885908996, -122.4140872990
37.7885893014, -122.4140998998
37.7885877983, -122.4141118021
37.7885865019, -122.4141221006
37.7686350019, -122.4201044996
37.7686447025, -122.4201054999
37.7686535985, -122.4201062990
37.7686633997, -122.4201072992
37.7686736983, -122.4201081988
37.7686846004, -122.4201092997
37.7219431017, -122.4810152983
37.7846743994, -122.4223482010
37.7842730058, -122.4214874189
37.7258203019, -122.4639408027
37.7257293024, -122.4631822014
37.7254033972, -122.4628628006
37.7715882984, -122.4201892016
37.7823346973, -122.4000882019
37.8066589021, -122.4200044979
37.7702214000, -122.4039942023
37.7609578994, -122.4213987996
37.8055295021, -122.4222813972
37.7821537991, -122.4834605006
37.7761114974, -122.3978838005
37.7773405974, -122.4631661975
37.7711846986, -122.4082311985
37.7521488824, -122.4151918662
37.7652960987, -122.4220311024
37.7934368019, -122.4059415978
37.7766887982, -122.3984391016
37.7918051974, -122.4028189980
37.7778088999, -122.4226831977
37.7833986011, -122.4107208976
37.7863058028, -122.4283214023
37.7810855982, -122.3928793014
37.7879579988, -122.3954519981
37.7637967997, -122.4186456014
37.7759480000, -122.4233340972
37.7764969979, -122.3974115026
37.7998576024, -122.4350633972
37.7488762018, -122.4200817009
37.7810347983, -122.4669619982
37.7996534024, -122.4384155997
37.7850640015, -122.4285493006
37.7885077008, -122.4212752001
37.7902947002, -122.4235861019
37.7857423992, -122.4147301016
37.8069735979, -122.4109729973
37.7867679027, -122.3953039010
37.7445235018, -122.4204576013
37.7874474012, -122.4532134977
37.7872341991, -122.4201521983
37.7895087012, -122.4219082014
37.7448844992, -122.4523619020
37.7887293016, -122.4185411015
37.7681923022, -122.4268568158
37.7729827006, -122.4158489012
37.7820292999, -122.3970133007
37.7647240002, -122.4185885989
37.7728536025, -122.4211199002
37.7742987991, -122.4139007011
37.7809100979, -122.4636932013
37.7973515027, -122.4321049989
37.7856050980, -122.4088235979
37.7826140997, -122.4438389984
37.7856020023, -122.4140844994
37.7772820246, -122.3961503424
37.7845317467, -122.4337648768
37.7845852382, -122.4337757013
37.7848194192, -122.4338230901
37.7848758456, -122.4338345085
37.7849295440, -122.4338453749
37.7832095722, -122.4328256885
37.7831028106, -122.4336632892
37.7831984151, -122.4329132223
37.7831863720, -122.4330076541
37.7831750850, -122.4330962591
37.7831535553, -122.4332651706
37.7831429302, -122.4333485301
37.7831327996, -122.4334280105
37.7831228409, -122.4335061416
37.7831126618, -122.4335860014
37.7833301583, -122.4329434233
37.7833195600, -122.4330265720
37.7833086286, -122.4331123349
37.7832698150, -122.4334168479
37.7832612429, -122.4334841005
37.7832487851, -122.4335818382
37.8002165489, -122.4390808943
37.8002197278, -122.4390554133
37.7992430825, -122.4024691450
37.7991942200, -122.4024593482
37.7995877372, -122.4025408010
37.8002021022, -122.4026610271
37.8001895149, -122.4026584746
37.8001992707, -122.4025021022
37.8001827112, -122.4024988641
37.8001699717, -122.4024963730
37.8001564794, -122.4024937508
37.8001068718, -122.4024840343
37.7999839366, -122.4024599955
37.7999309086, -122.4024496263
37.7998758106, -122.4024388524
37.7998227826, -122.4024284833
37.7997695946, -122.4024180829
37.8001363271, -122.4026480740
37.8000910238, -122.4026392152
37.8000452408, -122.4026302626
37.7999965127, -122.4026207342
37.7999465896, -122.4026109720
37.7998926866, -122.4026004317
37.7998439584, -122.4025909032
37.7997919698, -122.4025807533
37.7997433969, -122.4025712391
37.7996839990, -122.4025596243
37.7873152749, -122.4231017374
37.7873685504, -122.4226822446
37.7720622666, -122.3872144562
37.7720569663, -122.3872855348
37.7720506012, -122.3873673251
37.7720453008, -122.3874410858
37.7720400004, -122.3875188699
37.7720357601, -122.3875939717
37.7720304597, -122.3876690736
37.7720262194, -122.3877468576
37.7722308148, -122.3871004453
37.7722265745, -122.3871768882
37.7722212786, -122.3872560304
37.7892027003, -122.3932192993
37.7953772013, -122.3978314974
37.7949633979, -122.4010317025
37.7949458015, -122.4011763015
37.7947460999, -122.4017680974
37.7946835988, -122.4025023018
37.7863525012, -122.3986427986
37.7897847005, -122.4103315973
37.7882685986, -122.4090849009
37.7805095994, -122.4175127984
37.7890587998, -122.4352073983
37.8000473016, -122.4390803014
37.7297528003, -122.4051149019
37.7648962986, -122.4210960006
37.7801758991, -122.4799328984
37.7801120010, -122.4813352020
37.7861050003, -122.3972815999
37.7910680068, -122.4011782354
37.7858797003, -122.4017245003
37.7804580004, -122.3970949014
37.7901444015, -122.4009406974
37.7866031983, -122.3983254989
37.7917317999, -122.3946726990
37.7782310014, -122.3936861993
37.7778544024, -122.3941702989
37.7873773006, -122.3985227027
37.7758132973, -122.4966841990
37.7891686027, -122.3879631028
37.8073351988, -122.4080800002
37.7246000980, -122.4345048999
37.7919244998, -122.4028574989
37.7811709986, -122.3958027025
37.7826566015, -122.4107370020
37.7859447998, -122.4282485020
37.7816785005, -122.3921338988
37.7818936975, -122.3952738994
37.7773663019, -122.4625995026
37.7868733973, -122.3880897031
37.7798512009, -122.4780570005
37.7635187999, -122.4638082010
37.7945247003, -122.3989307002
37.7872913022, -122.4027662982
37.7881881033, -122.3957396150
37.7953547993, -122.4042740014
37.7778706019, -122.4221983996
37.7838042014, -122.4092673023
37.7828855001, -122.3999147021
37.7827447009, -122.4003993996
37.7836051983, -122.4222596993
37.7861119014, -122.4088186023
37.7856783000, -122.4134874006
37.7864053016, -122.4540964027
37.7969670025, -122.3988498987
37.7845638980, -122.4176985973
37.7687454977, -122.4201150999
37.7687351991, -122.4201140997
37.7687262026, -122.4201133006
37.7687178989, -122.4201125016
37.7687102993, -122.4201117975
37.7687019006, -122.4201109984
37.7637506877, -122.4184954611
37.7636184471, -122.4184828019
37.7636304418, -122.4184839501
37.7636407356, -122.4184849355
37.7636617391, -122.4184869461
37.7636736540, -122.4184880867
37.7636860646, -122.4184892748
37.7636978998, -122.4184904078
37.7637094955, -122.4184915178
37.7637201967, -122.4184925422
37.7637649633, -122.4184968442
37.7870331005, -122.3986968004
37.7572139994, -122.4190079008
37.7930641984, -122.3932620023
37.7927003008, -122.3939781019
37.7917029996, -122.3949772024
37.7561898985, -122.4187276994
37.7921541025, -122.4001455006
37.7920737983, -122.4007757974
37.7933898018, -122.3949982018
37.7391376988, -122.4674987027
37.7772341975, -122.4624804014
37.7764096071, -122.3960290197
37.7803822000, -122.4002963022
37.7801977982, -122.4005305988
37.7799771027, -122.4008111020
37.7828532019, -122.4033673980
37.7320772026, -122.4745698997
37.7390344002, -122.4680774005
37.7913249982, -122.3944200014
37.7902057012, -122.4078491011
37.7890974012, -122.3889352974
37.7956992005, -122.4024085027
37.7577934259, -122.4210958181
37.7578032025, -122.4210966990
37.7578132999, -122.4210976993
37.7606610012, -122.4213704017
37.7606710986, -122.4213714019
37.7606800002, -122.4213722010
37.7606882983, -122.4213730001
37.7826739018, -122.3970618990
37.7826799982, -122.3970540983
37.7826876984, -122.3970443976
37.7826957003, -122.3970341996
37.7817753003, -122.4054317993
37.7817827993, -122.4054411982
37.7817902983, -122.4054506027
37.7817968027, -122.4054588002
37.7818047990, -122.4054688026
37.7818112978, -122.4054768995
37.7758372974, -122.4109784008
37.7806980067, -122.4082096182
37.7338128992, -122.3911766016
37.7825474021, -122.4105472022
37.7849704985, -122.4292828010
37.7606966019, -122.4213737992
37.7607056991, -122.4213746988
37.7607157015, -122.4213755985
37.7625707005, -122.4217701011
37.7625798982, -122.4217710008
37.7626169015, -122.4217744988
37.7626265016, -122.4217754991
37.7626361017, -122.4217763987
37.7626452994, -122.4217772984
37.7626535025, -122.4217780025
37.7661094003, -122.4221089983
37.7661206991, -122.4221100991
37.7661295001, -122.4221109987
37.7880321004, -122.4009264984
37.7880410020, -122.4009151996
37.7880493001, -122.4009046999
37.7862772987, -122.4538999980
37.7760719013, -122.4379136020
37.7995240976, -122.4084362981
37.7638536011, -122.4687938017
37.7537418016, -122.4900169985
37.7706943014, -122.4029256997
37.7512130988, -122.4345786997
37.7634136014, -122.4207799022
37.7585798976, -122.4206996986
37.7586162024, -122.4185489972
37.7886832011, -122.4349262973
37.7998620280, -122.4432682132
37.8062919983, -122.4228466001
37.7866818988, -122.4503064973
37.7755822976, -122.4987273996
37.7809043982, -122.4600481016
37.7272123013, -122.4330976007
37.7751821008, -122.4218618997
37.7707444028, -122.4127699991
37.7812856016, -122.4614078027
37.8000533980, -122.4377105978
37.7969097988, -122.4355320015
37.7810950977, -122.4656268002
37.7996045024, -122.4388008991
37.8012462993, -122.4099406988
37.8005597991, -122.4109750983
37.8008674988, -122.4092048013
37.7932141003, -122.4044585989
37.7648067017, -122.4330770985
37.7606563018, -122.4371219983
37.7907177013, -122.4189103020
37.7920468979, -122.4098046997
37.7920373985, -122.4098798015
37.7542380997, -122.4207553991
37.7801184998, -122.4030553007
37.7793882013, -122.3984449019
37.7787453988, -122.3992638026
37.7997630992, -122.4012093988
37.7727145021, -122.4193057993
37.7708601010, -122.4201222972
37.7809509010, -122.3948829004
37.7682434038, -122.4195705168
37.7638451018, -122.4689876025
37.7621214025, -122.4658352022
37.7285185986, -122.4038759002
37.8084210017, -122.4137048998
37.7828631987, -122.4646409990
37.7527030994, -122.4115739015
37.7883789995, -122.4233473015
37.7852116012, -122.4321108998
37.7850851015, -122.4105528013
37.7524233003, -122.4143726022
37.7312072002, -122.4054203999
37.7298385025, -122.4044222997
37.7848340431, -122.4305237224
37.7732868017, -122.4375616011
37.7517942999, -122.4266960004
37.8029064023, -122.4141062980
37.7717444979, -122.4192268026
37.7974216984, -122.4339397025
37.7968576019, -122.4102328026
37.7876393021, -122.4205505007
37.7427852013, -122.4835910012
37.7948001017, -122.4088879989
37.7807441027, -122.4085726996
37.7972222985, -122.4059044995
37.7736026988, -122.4115702023
37.7767647997, -122.4243965984
37.7848128014, -122.4048603994
37.7838188027, -122.4215598998
37.7885077008, -122.3888856989
37.7805487987, -122.4809448009
37.7634843000, -122.4636193008
37.8001701021, -122.4392607023
37.7617535990, -122.4198087973
37.7634214022, -122.4186442995
37.7554685016, -122.4173080006
37.7813657996, -122.4172765014
37.7971694981, -122.4353463982
37.7978325010, -122.4291549993
37.7960464013, -122.3996344001
37.7754122008, -122.4124860984
37.7382171982, -122.4689535999
37.7370796007, -122.4699435977
37.7835942012, -122.4188511984
37.7914589019, -122.4055353996
37.7919890013, -122.3967307021
37.7860219021, -122.4407679026
37.7866661017, -122.4504311026
37.8025813018, -122.4008757991
37.7890228973, -122.4212868006
37.7972265006, -122.4036043991
37.7665849001, -122.4077685007
37.7320875012, -122.4739240014
37.7258471016, -122.4634899010
37.7864391980, -122.4180765987
37.7795052015, -122.4010840000
37.7934322019, -122.4203225188
37.7949409009, -122.4077563972
37.7385653992, -122.4685399027
37.7899179001, -122.4224004985
37.7887922999, -122.4048856010
37.7593733006, -122.4192145986
37.7589372014, -122.4191728008
37.7808703006, -122.3975419977
37.7992954002, -122.4073652026
37.7215808973, -122.4805806016
37.7860059989, -122.4163077992
37.7736085997, -122.4023490024
37.8072036979, -122.4091272016
37.7857121014, -122.4229851977
37.7910337997, -122.4208579992
37.7696587005, -122.4491818023
37.7694884025, -122.4514933021
37.7640626010, -122.4566202999
37.7786617027, -122.4176468977
37.7958301985, -122.4034383983
37.7378302001, -122.4694065021
37.7372429025, -122.4697469973
37.7919154976, -122.4029281025
37.7598972981, -122.4190826004
37.7866278020, -122.4134986994
37.7992325024, -122.4223539007
37.8007936989, -122.4110581015
37.7967014973, -122.4036119987
37.7323937983, -122.4746060984
37.7209547021, -122.4787490999
37.7813183022, -122.3968587999
37.7938192011, -122.4059969016
37.7939987023, -122.4062923973
37.7388984010, -122.4677830001
37.7855356009, -122.4220514984
37.7825247989, -122.4166525972
37.7811151975, -122.4222352018
37.7389006977, -122.4154241008
37.7873552003, -122.4191857983
37.7698852018, -122.4474059005
37.7697840993, -122.4491749012
37.7695854985, -122.4497561974
37.7697004982, -122.4498301984
37.7803689008, -122.4756719021
37.7945407498, -122.4214061287
37.7915887990, -122.4197087006
37.7871520051, -122.4168648161
37.7872069066, -122.4174880162
37.7695581009, -122.4499710982
37.7876752996, -122.3947941025
37.7935472027, -122.4044349005
37.7889001024, -122.4053234995
37.7895041068, -122.3946406189
37.7894990005, -122.3949344994
37.7888685976, -122.3957349990
37.7640702006, -122.4196642988
37.7818175004, -122.4054851026
37.7819201005, -122.4055890997
37.7819281974, -122.4055986998
37.7819347017, -122.4056068973
37.7819416978, -122.4056155977
37.7819472019, -122.4056224988
37.7819541980, -122.4056312998
37.7819601995, -122.4056387988
37.7823108983, -122.4073811003
37.7823229012, -122.4073658005
37.7823164024, -122.4073740986
37.7823034999, -122.4073904992
37.7822952018, -122.4074010995
37.7822668989, -122.4072961972
37.7822605007, -122.4073044003
37.7822540020, -122.4073125978
37.7822466985, -122.4073197001
37.7822384004, -122.4073303004
37.7847078991, -122.4050006007
37.7847142023, -122.4049925988
37.7847218019, -122.4049828981
37.7847280995, -122.4049750024
37.7847343021, -122.4049671010
37.7847412982, -122.4049581994
37.7847488978, -122.4049485994
37.7847613980, -122.4049327017
37.7847689976, -122.4049230010
37.7847759993, -122.4049142000
37.7847822019, -122.4049062987
37.7847884995, -122.4048983973
37.7847988986, -122.4048850981
37.7848057997, -122.4048761015
37.7863307026, -122.3978218974
37.7863384028, -122.3978288990
37.7863444992, -122.3978364986
37.7912708008, -122.3955180028
37.7912778025, -122.3955092018
37.7912848991, -122.3955003002
37.7912906994, -122.3954930023
37.7912985002, -122.3954834023
37.7913120006, -122.3954663982
37.7913190973, -122.3954576028
37.7913255011, -122.3954495002
37.7955595021, -122.4025062022
37.7854581018, -122.4076539983
37.7873730984, -122.4077017975
37.7877074973, -122.4002992024
37.7778115989, -122.3942242001
37.7879431059, -122.3978043180
37.7957456027, -122.4216495023
37.7872249008, -122.4202265010
37.7632287972, -122.4831244980
37.7877506026, -122.4196736978
37.7705500991, -122.4174251014
37.7727102999, -122.4161633008
37.7941552986, -122.4217397978
37.8011692976, -122.4105606020
37.8007925981, -122.4075630994
37.7961083994, -122.3991483000
37.7960763023, -122.3993998018
37.7996795987, -122.4005774983
37.7957205352, -122.4010871013
37.7969680977, -122.4218327978
37.7922579990, -122.4067915005
37.7923956019, -122.4069732984
37.7922222977, -122.4070803017
37.7386458990, -122.4684442987
37.7741360002, -122.4141068009
37.7784348995, -122.4101109018
37.7966992007, -122.4230864008
37.7877972004, -122.4219715015
37.7879028012, -122.4219928027
37.7941083991, -122.4072032028
37.7769979005, -122.4083067027
37.7785476026, -122.4143745021
37.7778471996, -122.4134992023
37.7553373975, -122.4194865019
37.7560497978, -122.4199995023
37.7888742023, -122.4347587989
37.7999704004, -122.4424168018
37.7808679984, -122.3954230973
37.7884229989, -122.4135869999
37.7929433984, -122.4232874994
37.7603400972, -122.4213397016
37.7760261026, -122.4117098001
37.7950064977, -122.4072443021
37.7968979021, -122.4223788005
37.7678455998, -122.4222753008
37.7855717995, -122.3988772013
37.7984771979, -122.4087231995
37.7755727981, -122.4989350026
37.7431443994, -122.4779186991
37.7759446026, -122.4222966020
37.8002300997, -122.4361928978
37.7711031985, -122.4081289002
37.7856780988, -122.4400660020
37.7987001006, -122.3994630014
37.7625902974, -122.4193403998
37.7945215990, -122.4039556009
37.7940925014, -122.4043329989
37.7890919977, -122.4052293987
37.7953137000, -122.4045836010
37.7742272009, -122.4225281996
37.7801228975, -122.3897644018
37.7834604987, -122.3986774997
37.7535329022, -122.4206879024
37.7148121026, -122.4422682018
37.7430443977, -122.4776920022
37.7956755021, -122.4066237004
37.7819763654, -122.4135355909
37.7718463995, -122.4226585996
37.7817593020, -122.4141447988
37.7815194008, -122.4081335996
37.7739124996, -122.4187418983
37.7764458013, -122.4259202999
37.7804462992, -122.4809341000
37.7636166000, -122.4637910013
37.7578310975, -122.4060879012
37.7649078992, -122.4231969972
37.7979660024, -122.4038688985
37.7207425003, -122.4757471995
37.7965996013, -122.4089270026
37.7820087978, -122.3968544022
37.7252266005, -122.4618079995
37.7754316067, -122.4138644189
37.7760519021, -122.4170322974
37.7852288009, -122.4210314990
37.7852304996, -122.4210185015
37.7870309994, -122.4198906996
37.7870204997, -122.4198885986
37.7870126990, -122.4198870004
37.7870030989, -122.4198851005
37.7869942979, -122.4198833012
37.7883326978, -122.4201542993
37.7883229022, -122.4201522988
37.7883137994, -122.4201504995
37.7883056019, -122.4201488008
37.7899407995, -122.4172605981
37.7899317023, -122.4172579997
37.7899215993, -122.4172559992
37.7899123010, -122.4172541999
37.7882537012, -122.4232666005
37.7882550982, -122.4232554023
37.7882567019, -122.4232430027
37.7882581995, -122.4232316983
37.7941608977, -122.4208471027
37.7941621997, -122.4208368992
37.8061267016, -122.4237469004
37.7879299977, -122.4192412027
37.7708072000, -122.4173196011
37.7726682004, -122.4162080993
37.7771363024, -122.4381265023
37.7759041012, -122.4385811982
37.7697788020, -122.4482404978
37.7693788008, -122.4523526986
37.8067989023, -122.4172740986
37.7726696980, -122.4124992021
37.7931410995, -122.3974544012
37.7962326025, -122.3970348981
37.7847790000, -122.4398839974
37.7720569027, -122.4117310007
37.8006650021, -122.4013890177
37.7987695978, -122.4001974014
37.7751626995, -122.4220139028
37.7801860020, -122.4855606982
37.7758927018, -122.4386715998
37.7699045026, -122.4472544004
37.7800960977, -122.4875564014
37.7804607161, -122.4736407546
37.7918704980, -122.4208706000
37.7919232984, -122.4208813009
37.7748555978, -122.4224844013
37.7808355995, -122.3993932025
37.7849552994, -122.3961203990
37.7810873975, -122.3956980013
37.7876020976, -122.4208433979
37.8004537010, -122.4019424018
37.7465141983, -122.4208869000
37.7938559026, -122.4079462976
37.7942488016, -122.4080273003
37.7957636015, -122.3966872000
37.7957760011, -122.3966897984
37.7929681976, -122.3947259017
37.7930026975, -122.3947691021
37.7929818992, -122.3947431014
37.7930170977, -122.3947872014
37.7929745008, -122.3947338981
37.7929885992, -122.3947515001
37.7930100010, -122.3947784004
37.7929959976, -122.3947606978
37.7930286982, -122.3948018027
37.7930342973, -122.3948087987
37.7930409973, -122.3948171974
37.7930469987, -122.3948247020
37.7930544027, -122.3948338998
37.7978574009, -122.3984097985
37.7758604986, -122.4167924018
37.7754423980, -122.4162681975
37.7319497977, -122.4747125988
37.7999624991, -122.4390285012
37.7577575994, -122.4058925022
37.7684263986, -122.4279926975
37.7850721990, -122.4191727002
37.7970254020, -122.4036763997
37.7973995981, -122.4037536976
37.7313524027, -122.4727085025
37.7812769012, -122.4190398974
37.7811987986, -122.4196533018
37.7935415980, -122.4051195008
37.7935315006, -122.4051986986
37.7934624002, -122.4057405998
37.7934291017, -122.4060019978
37.7859584008, -122.4181354006
37.7638091993, -122.4216718988
37.7813874026, -122.4153718983
37.7833499023, -122.4157653001
37.7620061011, -122.4217159988
37.7618932974, -122.4217051973
37.7613575988, -122.4216539000
37.7597598013, -122.4215009024
37.7813534000, -122.4189067983
37.7815169980, -122.4189398007
37.7818910991, -122.4190155004
37.7820767024, -122.4057844986
37.7854914003, -122.4224049018
37.7583507978, -122.4211491977
37.7841098000, -122.4142371004
37.7844053012, -122.4142960978
37.7549655986, -122.4208250024
37.7579250977, -122.4190759004
37.7561899991, -122.4189098996
37.7546358992, -122.4185789988
37.7904439987, -122.4210762975
37.7863857997, -122.4193850977
37.8022710987, -122.4131883008
37.7976123978, -122.4080967975
37.7829109979, -122.4415109975
37.7312267021, -122.4053461977
37.7768157002, -122.4197533985
37.7819423013, -122.4212789998
37.7819436983, -122.4212680978
37.7819454976, -122.4212541000
37.7872310978, -122.4048676972
37.7872221013, -122.4048658979
37.7872135014, -122.4048641992
37.7872040019, -122.4048621987
37.7615682025, -122.4349604004
37.7615761989, -122.4349611995
37.7620765985, -122.4350077023
37.7910036975, -122.4006315001
37.7910580010, -122.4006426984
37.7891590026, -122.4011150018
37.7978476834, -122.3961269201
37.7977946875, -122.3960767237
37.7977374838, -122.3960306399
37.7692803972, -122.4201663022
37.7825683010, -122.3931297024
37.7868356005, -122.4552681984
37.7484931991, -122.4204222017
37.7829148983, -122.4156731998
37.7805500002, -122.4038967990
37.7586510991, -122.4213946981
37.7558893011, -122.4211302993
37.7826954991, -122.4219602027
37.7822652002, -122.4222382025
37.7981729058, -122.4264781159
37.7883554016, -122.3956441001
37.7642684997, -122.4195010976
37.7849888996, -122.3958572016
37.7796388985, -122.3938900975
37.7802996998, -122.3938741998
37.7848082025, -122.3977875986
37.7892259329, -122.4155852279
37.7322795027, -122.4743515008
37.7913319998, -122.3954413977
37.7731681027, -122.3997519982
37.7731911520, -122.3997228088
37.7732112708, -122.3996972928
37.7732515017, -122.3996462691
37.7732742666, -122.3996173969
37.7732980863, -122.3995871870
37.7733224334, -122.3995563082
37.7733515534, -122.3995193761
37.7733764332, -122.3994878218
37.7734018443, -122.3994555935
37.7734288023, -122.3994213992
37.7809720010, -122.3952485022
37.8063830984, -122.4145884977
37.7891670995, -122.4095423014
37.7794001986, -122.3953194019
37.7788120059, -122.3957573175
37.7915487000, -122.4048331973
37.7922749975, -122.3970893023
37.7936549996, -122.3928002992
37.7559585021, -122.4187055991
37.7862942972, -122.3930684977
37.7898550973, -122.3913956989
37.7876196996, -122.3994343017
37.7831418020, -122.4618191977
37.7744965003, -122.4189242997
37.7763028004, -122.4173469988
37.7689275223, -122.4533963829
37.7989505016, -122.4089540985
37.7788941999, -122.4049684980
37.7832439997, -122.4344508981
37.7801054017, -122.4321292003
37.7770022982, -122.4225354024
37.7735227019, -122.4111647026
37.7907992014, -122.4340004993
37.8068064013, -122.4198030976
37.7570585989, -122.4212422983
37.7825164002, -122.4225184989
37.7880570003, -122.4008948986
37.7880759993, -122.4008708985
37.7880831015, -122.4008619019
37.7880897009, -122.4008535982
37.7880974011, -122.4008438976
37.7881044977, -122.4008349010
37.7881116000, -122.4008258988
37.7881252010, -122.4008085986
37.7881322977, -122.4007996020
37.7881382992, -122.4007920974
37.7881447979, -122.4007838999
37.7881519002, -122.4007748977
37.7881583990, -122.4007665996
37.7881661997, -122.4007568990
37.7882124008, -122.4006983989
37.7849079975, -122.3980383013
37.7849154015, -122.3980477002
37.7849214979, -122.3980554004
37.7849369989, -122.3980749023
37.7849436988, -122.3980834016
37.7849518013, -122.3980937001
37.7849605017, -122.3981047028
37.7849685986, -122.3981149008
37.7849767012, -122.3981250987
37.7849847981, -122.3981353973
37.7863458012, -122.3989382998
37.7863525012, -122.3989298006
37.7863584020, -122.3989223015
37.7863646996, -122.3989144002
37.7863718019, -122.3989053980
37.7806900003, -122.4745917988
37.7902076011, -122.4205338989
37.7902593006, -122.4207012017
37.7871545029, -122.4178922195
37.7692187008, -122.4526318998
37.7805097000, -122.4785812998
37.7913934001, -122.4212583021
37.7742457371, -122.4215665504
37.7876912978, -122.4235638005
37.7884681997, -122.4237212014
37.7691420008, -122.4517496989
37.7640385003, -122.4566184000
37.7805019998, -122.4787524973
37.7801679977, -122.4801074990
37.7790471026, -122.4218171013
37.8065605992, -122.4155448002
37.8057520025, -122.4182127991
37.8059963015, -122.4120604989
37.7933512003, -122.3952061010
37.7905799978, -122.3969702010
37.7886304007, -122.3942457025
37.7800628037, -122.3941147160
37.7925203023, -122.3986918998
37.7982971993, -122.4264797975
37.7761339040, -122.3978745192
37.7692546983, -122.4523495023
37.7885922016, -122.4237463025
37.7787199010, -122.4154109021
37.7737040025, -122.4025348012
37.7389840553, -122.4162883091
37.8056741011, -122.4221105014
37.7914352984, -122.3953120985
37.7596954004, -122.4347862021
37.7833471977, -122.4622332973
37.7602461976, -122.4348373988
37.7831390974, -122.4618791004
37.7828572978, -122.4647702982
37.8075859015, -122.4213066992
37.7377769974, -122.4686819983
37.7838995987, -122.4397059993
37.7986519997, -122.4358735976
37.7983869025, -122.4032105000
37.7708874986, -122.4060955008
37.7997790025, -122.4377989990
37.7960470998, -122.4216437020
37.7861869027, -122.4169408006
37.7826318973, -122.4036389996
37.7701517016, -122.4175557026
37.7877615997, -122.4120353979
37.7976794978, -122.4021562018
37.7980121979, -122.4020662026
37.7478719995, -122.4201459007
37.7733231009, -122.4136112013
37.7801522006, -122.4321386998
37.7722512008, -122.4146590007
37.7769195655, -122.4222079816
37.7767756012, -122.4233360977
37.7734844972, -122.4111168028
37.8012919975, -122.4095723980
37.7921446980, -122.3915894997
37.7918159989, -122.3915362020
37.7822157022, -122.4673951024
37.7617827010, -122.4346597974
37.7618650001, -122.4346636978
37.7639967025, -122.4784657021
37.7635607988, -122.4657206999
37.7635579993, -122.4658288990
37.7635588989, -122.4658713003
37.7635474996, -122.4660660007
37.7612134022, -122.4359702018
37.7849808027, -122.4093693995
37.7868707989, -122.4097503011
37.7868631993, -122.4097487980
37.7868547001, -122.4097469986
37.7868481007, -122.4097457022
37.7868286994, -122.4097417013
37.7868181997, -122.4097394996
37.7868101978, -122.4097379015
37.7868022014, -122.4097362028
37.7901064985, -122.4097245016
37.7901079011, -122.4097131972
37.7901093987, -122.4097018984
37.7901107007, -122.4096915999
37.7901123994, -122.4096774009
37.7640207977, -122.4649850984
37.7741247014, -122.4200646018
37.7830615983, -122.4140266978
37.7831237976, -122.3883898982
37.7883096979, -122.3886367005
37.7829882008, -122.4651727022
37.7758643989, -122.4955647008
37.7867966023, -122.4498204028
37.7957191997, -122.4022549015
37.7959404987, -122.4069924985
37.8013623999, -122.4012894013
37.7808769000, -122.4145777018
37.7828525984, -122.4131082983
37.7980352984, -122.4008603987
37.7877797996, -122.4118911007
37.7823230018, -122.4797309001
37.7910753013, -122.4207096004
37.7697185025, -122.4518669003
37.7935605020, -122.3954684992
37.7940595997, -122.4216446017
37.7940612984, -122.4216309001
37.7967811980, -122.4218586979
37.7967705977, -122.4218565018
37.7967616011, -122.4218547025
37.7967516993, -122.4218527020
37.8062151027, -122.4154742022
37.8062026975, -122.4154715982
37.8061930974, -122.4154695978
37.8061834023, -122.4154675023
37.8032197011, -122.4026406982
37.7734503996, -122.3993925990
37.7735902992, -122.3992143997
37.7736369976, -122.3991551005
37.7737523996, -122.3990082999
37.7735013443, -122.3993258625
37.7738016014, -122.3989458994
37.7736590979, -122.3991269988
37.7737302993, -122.3990364016
37.7507587996, -122.4339291972
37.7507950988, -122.4339327009
37.7508308002, -122.4339361989
37.7468362980, -122.4200467986
37.7468916018, -122.4200520010
37.7469466989, -122.4200579018
37.7835476984, -122.4242392981
37.7960495976, -122.4006100983
37.7960378014, -122.4006077011
37.7960294028, -122.4006060024
37.7960200989, -122.4006041025
37.7960100015, -122.4006021020
37.7959990994, -122.4005999004
37.7959890020, -122.4005977993
37.7958473981, -122.4003089980
37.7958489013, -122.4002973025
37.7958504994, -122.4002846011
37.7958520976, -122.4002718997
37.7958538019, -122.4002591983
37.7958566015, -122.4002369025
37.7958581996, -122.4002242011
